Tiềnvào(VND),Tiềnra(VND),Sốdư,Chúthích
0,1,400907, 
0,1,400906, 
0,1,400905, 
0,1,400904, 
0,1,400903, 
0,1,400902, 
0,1,400901, 
0,1,400900, 
0,1,400899, 
0,1,400898, 
0,1,400897, 
0,1,400896, 
0,1,400895, 
0,1,400894, 
0,1,400893, 
0,1,400892, 
0,1,400891, 
0,1,400890, 
0,1,400889, 
0,1,400888, 
0,1,400887, 
0,1,400886, 
0,1,400885, 
0,1,400884, 
0,1,400883, 
0,1,400882, 
0,1,400881, 
0,1,400880, 
0,1,400879, 
0,1,400878, 
0,1,400877, 
0,1,400876, 
0,1,400875, 
0,1,400874, 
0,1,400873, 
0,1,400872, 
0,1,400871, 
0,1,400870, 
0,1,400869, 
0,1,400868, 
0,1,400867, 
0,1,400866, 
0,1,400865, 
0,1,400864, 
0,1,400863, 
0,1,400862, 
0,1,400861, 
0,1,400860, 
0,1,400859, 
0,1,400858, 
0,1,400857, 
0,1,400856, 
0,1,400855, 
0,1,400854, 
0,1,400853, 
0,1,400852, 
0,1,400851, 
0,1,400850, 
0,1,400849, 
0,1,400848, 
0,1,400847, 
0,1,400846, 
0,1,400845, 
0,1,400844, 
0,1,400843, 
0,1,400842, 
0,1,400841, 
0,1,400840, 
0,1,400839, 
0,1,400838, 
0,1,400837, 
0,1,400836, 
0,1,400835, 
0,1,400834, 
0,1,400833, 
0,1,400832, 
0,1,400831, 
0,1,400830, 
0,1,400829, 
0,1,400828, 
0,1,400827, 
0,1,400826, 
0,1,400825, 
0,1,400824, 
0,1,400823, 
0,1,400822, 
0,1,400821, 
0,1,400820, 
0,1,400819, 
0,1,400818, 
0,1,400817, 
0,1,400816, 
0,1,400815, 
0,1,400814, 
0,1,400813, 
0,1,400812, 
0,1,400811, 
0,1,400810, 
0,1,400809, 
0,1,400808, 
0,1,400807, 
0,1,400806, 
0,1,400805, 
0,1,400804, 
0,1,400803, 
0,1,400802, 
0,1,400801, 
0,1,400800, 
0,1,400799, 
0,1,400798, 
0,1,400797, 
0,1,400796, 
0,1,400795, 
0,1,400794, 
0,1,400793, 
0,1,400792, 
0,1,400791, 
0,1,400790, 
0,1,400789, 
0,1,400788, 
0,1,400787, 
0,1,400786, 
0,1,400785, 
0,1,400784, 
0,1,400783, 
0,1,400782, 
0,1,400781, 
0,1,400780, 
0,1,400779, 
0,1,400778, 
0,1,400777, 
0,1,400776, 
0,1,400775, 
0,1,400774, 
0,1,400773, 
0,1,400772, 
0,1,400771, 
0,1,400770, 
0,1,400769, 
0,1,400768, 
0,1,400767, 
0,1,400766, 
0,1,400765, 
0,1,400764, 
0,1,400763, 
0,1,400762, 
0,1,400761, 
0,1,400760, 
0,1,400759, 
0,1,400758, 
0,1,400757, 
0,1,400756, 
0,1,400755, 
0,1,400754, 
0,1,400753, 
0,1,400752, 
0,1,400751, 
0,1,400750, 
0,1,400749, 
0,1,400748, 
0,1,400747, 
0,1,400746, 
0,1,400745, 
0,1,400744, 
0,1,400743, 
0,1,400742, 
0,1,400741, 
0,1,400740, 
0,1,400739, 
0,1,400738, 
0,1,400737, 
0,1,400736, 
0,1,400735, 
0,1,400734, 
0,1,400733, 
0,1,400732, 
0,1,400731, 
0,1,400730, 
0,1,400729, 
0,1,400728, 
0,1,400727, 
0,1,400726, 
0,1,400725, 
0,1,400724, 
0,1,400723, 
0,1,400722, 
0,1,400721, 
0,1,400720, 
0,1,400719, 
0,1,400718, 
0,1,400717, 
0,1,400716, 
0,1,400715, 
0,1,400714, 
0,1,400713, 
0,1,400712, 
0,1,400711, 
0,1,400710, 
0,1,400709, 
0,1,400708, 
0,1,400707, 
0,1,400706, 
0,1,400705, 
0,1,400704, 
0,1,400703, 
0,1,400702, 
0,1,400701, 
0,1,400700, 
0,1,400699, 
0,1,400698, 
0,1,400697, 
0,1,400696, 
0,1,400695, 
0,1,400694, 
0,1,400693, 
0,1,400692, 
0,1,400691, 
0,1,400690, 
0,1,400689, 
0,1,400688, 
0,1,400687, 
0,1,400686, 
0,1,400685, 
0,1,400684, 
0,1,400683, 
0,1,400682, 
0,1,400681, 
0,1,400680, 
0,1,400679, 
0,1,400678, 
0,1,400677, 
0,1,400676, 
0,1,400675, 
0,1,400674, 
0,1,400673, 
0,1,400672, 
0,1,400671, 
0,1,400670, 
0,1,400669, 
0,1,400668, 
0,1,400667, 
0,1,400666, 
0,1,400665, 
0,1,400664, 
0,1,400663, 
0,1,400662, 
0,1,400661, 
0,1,400660, 
0,1,400659, 
0,1,400658, 
0,1,400657, 
0,1,400656, 
0,1,400655, 
0,1,400654, 
0,1,400653, 
0,1,400652, 
0,1,400651, 
0,1,400650, 
0,1,400649, 
0,1,400648, 
0,1,400647, 
0,1,400646, 
0,1,400645, 
0,1,400644, 
0,1,400643, 
0,1,400642, 
0,1,400641, 
0,1,400640, 
0,1,400639, 
0,1,400638, 
0,1,400637, 
0,1,400636, 
0,1,400635, 
0,1,400634, 
0,1,400633, 
0,1,400632, 
0,1,400631, 
0,1,400630, 
0,1,400629, 
0,1,400628, 
0,1,400627, 
0,1,400626, 
0,1,400625, 
0,1,400624, 
0,1,400623, 
0,1,400622, 
0,1,400621, 
0,1,400620, 
0,1,400619, 
0,1,400618, 
0,1,400617, 
0,1,400616, 
0,1,400615, 
0,1,400614, 
0,1,400613, 
0,1,400612, 
0,1,400611, 
0,1,400610, 
0,1,400609, 
0,1,400608, 
0,1,400607, 
0,1,400606, 
0,1,400605, 
0,1,400604, 
0,1,400603, 
0,1,400602, 
0,1,400601, 
0,1,400600, 
0,1,400599, 
0,1,400598, 
0,1,400596, 
0,1,400597, 
0,1,400595, 
0,1,400594, 
0,1,400593, 
0,1,400592, 
0,1,400591, 
0,1,400590, 
0,1,400589, 
0,1,400588, 
0,1,400587, 
0,1,400586, 
0,1,400585, 
0,1,400584, 
0,1,400583, 
0,1,400582, 
0,1,400581, 
0,1,400580, 
0,1,400579, 
0,1,400578, 
0,1,400577, 
0,1,400576, 
0,1,400575, 
0,1,400574, 
0,1,400573, 
0,1,400572, 
0,1,400571, 
0,1,400570, 
0,1,400569, 
0,1,400568, 
0,1,400567, 
0,1,400566, 
0,1,400565, 
0,1,400564, 
0,1,400563, 
0,1,400562, 
0,1,400561, 
0,1,400560, 
0,1,400559, 
0,1,400558, 
0,1,400557, 
0,1,400556, 
0,1,400555, 
0,1,400554, 
0,1,400553, 
0,1,400552, 
0,1,400551, 
0,1,400550, 
0,1,400549, 
0,1,400548, 
0,1,400547, 
0,1,400546, 
0,1,400545, 
0,1,400544, 
0,1,400543, 
0,1,400542, 
0,1,400541, 
0,1,400540, 
0,1,400539, 
0,1,400538, 
0,1,400537, 
0,1,400536, 
0,1,400535, 
0,1,400534, 
0,1,400533, 
0,1,400532, 
0,1,400531, 
0,1,400530, 
0,1,400529, 
0,1,400528, 
0,1,400527, 
0,1,400525, 
0,1,400526, 
0,1,400524, 
0,1,400523, 
0,1,400522, 
0,1,400521, 
0,1,400520, 
0,1,400519, 
0,1,400518, 
0,1,400517, 
0,1,400516, 
0,1,400515, 
0,1,400514, 
0,1,400513, 
0,1,400512, 
0,1,400511, 
0,1,400510, 
0,1,400509, 
0,1,400508, 
0,1,400507, 
0,1,400506, 
0,1,400505, 
0,1,400504, 
0,1,400503, 
0,1,400502, 
0,1,400501, 
0,1,400500, 
0,1,400499, 
0,1,400498, 
0,1,400497, 
0,1,400496, 
0,1,400495, 
0,1,400494, 
0,1,400493, 
0,1,400492, 
0,1,400491, 
0,1,400490, 
0,1,400489, 
0,1,400488, 
0,1,400486, 
0,1,400487, 
0,1,400485, 
0,1,400484, 
0,1,400483, 
0,1,400482, 
0,1,400481, 
0,1,400480, 
0,1,400479, 
0,1,400478, 
0,1,400477, 
0,1,400476, 
0,1,400475, 
0,1,400474, 
0,1,400473, 
0,1,400472, 
0,1,400471, 
0,1,400470, 
0,1,400469, 
0,1,400468, 
0,1,400467, 
0,1,400466, 
0,1,400465, 
0,1,400464, 
0,1,400463, 
0,1,400462, 
0,1,400461, 
0,1,400460, 
0,1,400459, 
0,1,400458, 
0,1,400457, 
0,1,400456, 
0,1,400455, 
0,1,400454, 
0,1,400453, 
0,1,400452, 
0,1,400451, 
0,1,400450, 
0,1,400449, 
0,1,400448, 
0,1,400447, 
0,1,400446, 
0,1,400445, 
0,1,400444, 
0,1,400443, 
0,1,400442, 
0,1,400441, 
0,1,400440, 
0,1,400439, 
0,1,400438, 
0,1,400437, 
0,1,400436, 
0,1,400435, 
0,1,400434, 
0,1,400433, 
0,1,400432, 
0,1,400431, 
0,1,400430, 
0,1,400429, 
0,1,400428, 
0,1,400427, 
0,1,400426, 
0,1,400425, 
0,1,400424, 
0,1,400423, 
0,1,400422, 
0,1,400421, 
0,1,400420, 
0,1,400419, 
0,1,400418, 
0,1,400417, 
0,1,400416, 
0,1,400415, 
0,1,400414, 
0,1,400413, 
0,1,400412, 
0,1,400411, 
0,1,400410, 
0,1,400409, 
0,1,400408, 
0,1,400407, 
0,1,400406, 
0,1,400405, 
0,1,400404, 
0,1,400403, 
0,1,400402, 
0,1,400401, 
0,1,400400, 
0,1,400399, 
0,1,400398, 
0,1,400397, 
0,1,400396, 
0,1,400395, 
0,1,400394, 
0,1,400393, 
0,1,400392, 
0,1,400391, 
0,1,400390, 
0,1,400389, 
0,1,400388, 
0,1,400387, 
0,1,400386, 
0,1,400385, 
0,1,400384, 
0,1,400383, 
0,1,400382, 
0,1,400381, 
0,1,400380, 
0,1,400379, 
0,1,400378, 
0,1,400377, 
0,1,400376, 
0,1,400375, 
0,1,400374, 
0,1,400373, 
0,1,400372, 
0,1,400371, 
0,1,400370, 
0,1,400369, 
0,1,400368, 
0,1,400367, 
0,1,400366, 
0,1,400365, 
0,1,400364, 
0,1,400363, 
0,1,400362, 
0,1,400361, 
0,1,400360, 
0,1,400359, 
0,1,400358, 
0,1,400357, 
0,1,400355, 
0,1,400354, 
0,1,400356, 
0,1,400353, 
0,1,400352, 
0,1,400351, 
0,1,400350, 
0,1,400349, 
0,1,400348, 
0,1,400347, 
0,1,400346, 
0,1,400345, 
0,1,400344, 
0,1,400343, 
0,1,400342, 
0,1,400341, 
0,1,400340, 
0,1,400339, 
0,1,400338, 
0,1,400337, 
0,1,400336, 
0,1,400335, 
0,1,400334, 
0,1,400333, 
0,1,400332, 
0,1,400331, 
0,1,400330, 
0,1,400329, 
0,1,400328, 
0,1,400327, 
0,1,400326, 
0,1,400325, 
0,1,400324, 
0,1,400323, 
0,1,400322, 
0,1,400321, 
0,1,400320, 
0,1,400319, 
0,1,400318, 
0,1,400317, 
0,1,400316, 
0,1,400315, 
0,1,400314, 
0,1,400313, 
0,1,400312, 
0,1,400311, 
0,1,400310, 
0,1,400309, 
0,1,400308, 
0,1,400307, 
0,1,400306, 
0,1,400305, 
0,1,400304, 
0,1,400303, 
0,1,400302, 
0,1,400301, 
0,1,400300, 
0,1,400299, 
0,1,400298, 
0,1,400297, 
0,1,400296, 
0,1,400295, 
0,1,400294, 
0,1,400293, 
0,1,400292, 
0,1,400291, 
0,1,400290, 
0,1,400289, 
0,1,400288, 
0,1,400287, 
0,1,400286, 
0,1,400285, 
0,1,400284, 
0,1,400283, 
0,1,400282, 
0,1,400281, 
0,1,400280, 
0,1,400279, 
0,1,400278, 
0,1,400277, 
0,1,400276, 
0,1,400275, 
0,1,400274, 
0,1,400273, 
0,1,400272, 
0,1,400271, 
0,1,400270, 
0,1,400269, 
0,1,400268, 
0,1,400267, 
0,1,400266, 
0,1,400265, 
0,1,400264, 
0,1,400263, 
0,1,400262, 
0,1,400261, 
0,1,400260, 
0,1,400259, 
0,1,400258, 
0,1,400257, 
0,1,400256, 
0,1,400255, 
0,1,400254, 
0,1,400253, 
0,1,400252, 
0,1,400251, 
0,1,400250, 
0,1,400249, 
0,1,400248, 
0,1,400247, 
0,1,400246, 
0,1,400245, 
0,1,400244, 
0,1,400243, 
0,1,400242, 
0,1,400241, 
0,1,400240, 
0,1,400239, 
0,1,400238, 
0,1,400237, 
0,1,400236, 
0,1,400235, 
0,1,400234, 
0,1,400233, 
0,1,400232, 
0,1,400231, 
0,1,400230, 
0,1,400229, 
0,1,400228, 
0,1,400227, 
0,1,400226, 
0,1,400225, 
0,1,400224, 
0,1,400223, 
0,1,400222, 
0,1,400221, 
0,1,400220, 
0,1,400219, 
0,1,400218, 
0,1,400217, 
0,1,400216, 
0,1,400215, 
0,1,400214, 
0,1,400213, 
0,1,400212, 
0,1,400211, 
0,1,400210, 
0,1,400209, 
0,1,400208, 
0,1,400207, 
0,1,400206, 
0,1,400205, 
0,1,400204, 
0,1,400203, 
0,1,400202, 
0,1,400201, 
0,1,400200, 
0,1,400199, 
0,1,400198, 
0,1,400197, 
0,1,400196, 
0,1,400195, 
0,1,400193, 
0,1,400194, 
0,1,400192, 
0,1,400191, 
0,1,400190, 
0,1,400189, 
0,1,400188, 
0,1,400187, 
0,1,400186, 
0,1,400185, 
0,1,400184, 
0,1,400183, 
0,1,400182, 
0,1,400181, 
0,1,400180, 
0,1,400179, 
0,1,400178, 
0,1,400177, 
0,1,400175, 
0,1,400176, 
0,1,400174, 
0,1,400173, 
0,1,400172, 
0,1,400171, 
0,1,400170, 
0,1,400169, 
0,1,400168, 
0,1,400167, 
0,1,400166, 
0,1,400165, 
0,1,400164, 
0,1,400163, 
0,1,400162, 
0,1,400161, 
0,1,400160, 
0,1,400159, 
0,1,400158, 
0,1,400157, 
0,1,400156, 
0,1,400155, 
0,1,400154, 
0,1,400153, 
0,1,400152, 
0,1,400151, 
0,1,400150, 
0,1,400149, 
0,1,400148, 
0,1,400147, 
0,1,400146, 
0,1,400145, 
0,1,400144, 
0,1,400143, 
0,1,400142, 
0,1,400141, 
0,1,400140, 
0,1,400139, 
0,1,400138, 
0,1,400137, 
0,1,400136, 
0,1,400135, 
0,1,400134, 
0,1,400133, 
0,1,400132, 
0,1,400131, 
0,1,400130, 
0,1,400129, 
0,1,400128, 
0,1,400127, 
0,1,400126, 
0,1,400125, 
0,1,400124, 
0,1,400123, 
0,1,400122, 
0,1,400121, 
0,1,400120, 
0,1,400119, 
0,1,400118, 
0,1,400117, 
0,1,400116, 
0,1,400115, 
0,1,400114, 
0,1,400113, 
0,1,400112, 
0,1,400111, 
0,1,400110, 
0,1,400109, 
0,1,400108, 
0,1,400107, 
0,1,400106, 
0,1,400105, 
0,1,400104, 
0,1,400103, 
0,1,400101, 
0,1,400102, 
0,1,400100, 
0,1,400099, 
0,1,400098, 
0,1,400097, 
0,1,400096, 
0,1,400095, 
0,1,400094, 
0,1,400093, 
0,1,400092, 
0,1,400091, 
0,1,400090, 
0,1,400089, 
0,1,400088, 
0,1,400087, 
0,1,400086, 
0,1,400085, 
0,1,400084, 
0,1,400083, 
0,1,400082, 
0,1,400081, 
0,1,400080, 
0,1,400079, 
0,1,400078, 
0,1,400077, 
0,1,400076, 
0,1,400075, 
0,1,400074, 
0,1,400073, 
0,1,400072, 
0,1,400071, 
0,1,400070, 
0,1,400069, 
0,1,400068, 
0,1,400067, 
0,1,400066, 
0,1,400065, 
0,1,400064, 
0,1,400063, 
0,1,400062, 
0,1,400061, 
0,1,400060, 
0,1,400059, 
0,1,400058, 
0,1,400057, 
0,1,400056, 
0,1,400055, 
0,1,400054, 
0,1,400053, 
0,1,400052, 
0,1,400051, 
0,1,400050, 
0,1,400049, 
0,1,400048, 
0,1,400047, 
0,1,400046, 
0,1,400045, 
0,1,400044, 
0,1,400043, 
0,1,400042, 
0,1,400041, 
0,1,400040, 
0,1,400039, 
0,1,400038, 
0,1,400037, 
0,1,400036, 
0,1,400035, 
0,1,400034, 
0,1,400033, 
0,1,400032, 
0,1,400031, 
0,1,400030, 
0,1,400029, 
0,1,400028, 
0,1,400027, 
0,1,400026, 
0,1,400025, 
0,1,400024, 
0,1,400023, 
0,1,400022, 
0,1,400021, 
0,1,400020, 
0,1,400019, 
0,1,400018, 
0,1,400017, 
0,1,400016, 
0,1,400015, 
0,1,400014, 
0,1,400013, 
0,1,400012, 
0,1,400011, 
0,1,400010, 
0,1,400009, 
0,1,400008, 
0,1,400007, 
0,1,400006, 
0,1,400005, 
0,1,400004, 
0,1,400003, 
0,1,400002, 
0,1,400001, 
0,1,400000, 
0,1,399999, 
0,1,399998, 
0,1,399997, 
0,1,399996, 
0,1,399995, 
0,1,399994, 
0,1,399993, 
0,1,399992, 
0,1,399991, 
0,1,399990, 
0,1,399989, 
0,1,399988, 
0,1,399987, 
0,1,399986, 
0,1,399985, 
0,1,399984, 
0,1,399983, 
0,1,399982, 
0,1,399981, 
0,1,399980, 
0,1,399979, 
0,1,399978, 
0,1,399977, 
0,1,399976, 
0,1,399975, 
0,1,399974, 
0,1,399973, 
0,1,399972, 
0,1,399971, 
0,1,399970, 
0,1,399969, 
0,1,399968, 
0,1,399967, 
0,1,399966, 
0,1,399965, 
0,1,399964, 
0,1,399963, 
0,1,399962, 
0,1,399961, 
0,1,399960, 
0,1,399959, 
0,1,399958, 
0,1,399957, 
0,1,399956, 
0,1,399955, 
0,1,399954, 
0,1,399953, 
0,1,399952, 
0,1,399951, 
0,1,399950, 
0,1,399949, 
0,1,399948, 
0,1,399947, 
0,1,399946, 
0,1,399945, 
0,1,399944, 
0,1,399943, 
0,1,399942, 
0,1,399941, 
0,1,399940, 
0,1,399939, 
0,1,399938, 
0,1,399937, 
0,1,399936, 
0,1,399935, 
0,1,399934, 
0,1,399933, 
0,1,399932, 
0,1,399931, 
0,1,399930, 
0,1,399929, 
0,1,399928, 
0,1,399927, 
0,1,399926, 
0,1,399925, 
0,1,399924, 
0,1,399923, 
0,1,399922, 
0,1,399921, 
0,1,399920, 
0,1,399919, 
0,1,399918, 
0,1,399917, 
0,1,399916, 
0,1,399915, 
0,1,399914, 
0,1,399913, 
0,1,399912, 
0,1,399911, 
0,1,399910, 
0,1,399909, 
0,1,399908, 
0,1,399907, 
0,1,399906, 
0,1,399905, 
0,1,399904, 
0,1,399903, 
0,1,399902, 
0,1,399901, 
0,1,399900, 
0,1,399899, 
0,1,399898, 
0,1,399897, 
0,1,399896, 
0,1,399895, 
0,1,399894, 
0,1,399893, 
0,1,399892, 
0,1,399891, 
0,1,399890, 
0,1,399889, 
0,1,399888, 
0,1,399887, 
0,1,399886, 
0,1,399885, 
0,1,399884, 
0,1,399883, 
0,1,399882, 
0,1,399881, 
0,1,399880, 
0,1,399879, 
0,1,399878, 
0,1,399877, 
0,1,399876, 
0,1,399875, 
0,1,399874, 
0,1,399873, 
0,1,399872, 
0,1,399871, 
0,1,399870, 
0,1,399869, 
0,1,399868, 
0,1,399867, 
0,1,399866, 
0,1,399865, 
0,1,399864, 
0,1,399863, 
0,1,399862, 
0,1,399861, 
0,1,399860, 
0,1,399859, 
0,1,399858, 
0,1,399857, 
0,1,399856, 
0,1,399855, 
0,1,399854, 
0,1,399853, 
0,1,399852, 
0,1,399851, 
0,1,399850, 
0,1,399849, 
0,1,399848, 
0,1,399847, 
0,1,399846, 
0,1,399845, 
0,1,399844, 
0,1,399843, 
0,1,399842, 
0,1,399841, 
0,1,399840, 
0,1,399839, 
0,1,399838, 
0,1,399836, 
0,1,399837, 
0,1,399835, 
0,1,399834, 
0,1,399833, 
0,1,399832, 
0,1,399831, 
0,1,399830, 
0,1,399829, 
0,1,399828, 
0,1,399827, 
0,1,399826, 
0,1,399825, 
0,1,399824, 
0,1,399823, 
0,1,399821, 
0,1,399822, 
0,1,399820, 
0,1,399819, 
0,1,399818, 
0,1,399816, 
0,1,399817, 
0,1,399815, 
0,1,399814, 
0,1,399813, 
0,1,399812, 
0,1,399811, 
0,1,399810, 
0,1,399809, 
0,1,399808, 
0,1,399807, 
0,1,399806, 
0,1,399805, 
0,1,399804, 
0,1,399803, 
0,1,399802, 
0,1,399801, 
0,1,399800, 
0,1,399799, 
0,1,399798, 
0,1,399797, 
0,1,399796, 
0,1,399795, 
0,1,399794, 
0,1,399793, 
0,1,399792, 
0,1,399791, 
0,1,399790, 
0,1,399789, 
0,1,399788, 
0,1,399787, 
0,1,399786, 
0,1,399785, 
0,1,399784, 
0,1,399783, 
0,1,399782, 
0,1,399781, 
0,1,399780, 
0,1,399779, 
0,1,399778, 
0,1,399777, 
0,1,399776, 
0,1,399775, 
0,1,399774, 
0,1,399773, 
0,1,399772, 
0,1,399771, 
0,1,399770, 
0,1,399769, 
0,1,399768, 
0,1,399767, 
0,1,399766, 
0,1,399765, 
0,1,399764, 
0,1,399763, 
0,1,399762, 
0,1,399761, 
0,1,399760, 
0,1,399759, 
0,1,399758, 
0,1,399757, 
0,1,399756, 
0,1,399755, 
0,1,399754, 
0,1,399753, 
0,1,399752, 
0,1,399751, 
0,1,399750, 
0,1,399749, 
0,1,399748, 
0,1,399747, 
0,1,399746, 
0,1,399745, 
0,1,399744, 
0,1,399743, 
0,1,399742, 
0,1,399741, 
0,1,399740, 
0,1,399739, 
0,1,399738, 
0,1,399737, 
0,1,399736, 
0,1,399735, 
0,1,399734, 
0,1,399733, 
0,1,399732, 
0,1,399731, 
0,1,399730, 
0,1,399729, 
0,1,399728, 
0,1,399727, 
0,1,399726, 
0,1,399725, 
0,1,399724, 
0,1,399723, 
0,1,399722, 
0,1,399721, 
0,1,399720, 
0,1,399719, 
0,1,399718, 
0,1,399717, 
0,1,399715, 
0,1,399716, 
0,1,399714, 
0,1,399713, 
0,1,399712, 
0,1,399711, 
0,1,399710, 
0,1,399709, 
0,1,399708, 
0,1,399707, 
0,1,399705, 
0,1,399704, 
0,1,399706, 
0,1,399703, 
0,1,399702, 
0,1,399701, 
0,1,399700, 
0,1,399699, 
0,1,399698, 
0,1,399697, 
0,1,399696, 
0,1,399695, 
0,1,399694, 
0,1,399693, 
0,1,399692, 
0,1,399691, 
0,1,399690, 
0,1,399689, 
0,1,399688, 
0,1,399687, 
0,1,399686, 
0,1,399685, 
0,1,399684, 
0,1,399683, 
0,1,399682, 
0,1,399681, 
0,1,399680, 
0,1,399679, 
0,1,399678, 
0,1,399677, 
0,1,399676, 
0,1,399675, 
0,1,399674, 
0,1,399673, 
0,1,399672, 
0,1,399671, 
0,1,399670, 
0,1,399669, 
0,1,399668, 
0,1,399667, 
0,1,399666, 
0,1,399665, 
0,1,399664, 
0,1,399663, 
0,1,399662, 
0,1,399661, 
0,1,399660, 
0,1,399659, 
0,1,399658, 
0,1,399657, 
0,1,399656, 
0,1,399655, 
0,1,399654, 
0,1,399653, 
0,1,399652, 
0,1,399651, 
0,1,399650, 
0,1,399649, 
0,1,399648, 
0,1,399647, 
0,1,399646, 
0,1,399645, 
0,1,399644, 
0,1,399643, 
0,1,399642, 
0,1,399641, 
0,1,399640, 
0,1,399639, 
0,1,399638, 
0,1,399637, 
0,1,399636, 
0,1,399635, 
0,1,399634, 
0,1,399633, 
0,1,399632, 
0,1,399631, 
0,1,399630, 
0,1,399629, 
0,1,399628, 
0,1,399627, 
0,1,399626, 
0,1,399625, 
0,1,399624, 
0,1,399623, 
0,1,399622, 
0,1,399621, 
0,1,399619, 
0,1,399620, 
0,1,399618, 
0,1,399617, 
0,1,399616, 
0,1,399615, 
0,1,399614, 
0,1,399613, 
0,1,399612, 
0,1,399611, 
0,1,399610, 
0,1,399609, 
0,1,399608, 
0,1,399607, 
0,1,399606, 
0,1,399605, 
0,1,399604, 
0,1,399603, 
0,1,399602, 
0,1,399601, 
0,1,399600, 
0,1,399599, 
0,1,399598, 
0,1,399597, 
0,1,399596, 
0,1,399595, 
0,1,399594, 
0,1,399593, 
0,1,399592, 
0,1,399591, 
0,1,399590, 
0,1,399589, 
0,1,399588, 
0,1,399587, 
0,1,399586, 
0,1,399585, 
0,1,399584, 
0,1,399583, 
0,1,399582, 
0,1,399581, 
0,1,399580, 
0,1,399579, 
0,1,399578, 
0,1,399577, 
0,1,399576, 
0,1,399575, 
0,1,399574, 
0,1,399573, 
0,1,399572, 
0,1,399571, 
0,1,399570, 
0,1,399569, 
0,1,399568, 
0,1,399567, 
0,1,399566, 
0,1,399565, 
0,1,399564, 
0,1,399563, 
0,1,399562, 
0,1,399561, 
0,1,399560, 
0,1,399559, 
0,1,399558, 
0,1,399557, 
0,1,399556, 
0,1,399555, 
0,1,399554, 
0,1,399553, 
0,1,399552, 
0,1,399551, 
0,1,399550, 
0,1,399549, 
0,1,399548, 
0,1,399547, 
0,1,399546, 
0,1,399545, 
0,1,399544, 
0,1,399543, 
0,1,399542, 
0,1,399541, 
0,1,399540, 
0,1,399539, 
0,1,399538, 
0,1,399537, 
0,1,399536, 
0,1,399535, 
0,1,399534, 
0,1,399533, 
0,1,399532, 
0,1,399531, 
0,1,399530, 
0,1,399529, 
0,1,399528, 
0,1,399527, 
0,1,399526, 
0,1,399525, 
0,1,399524, 
0,1,399523, 
0,1,399522, 
0,1,399521, 
0,1,399520, 
0,1,399519, 
0,1,399518, 
0,1,399517, 
0,1,399516, 
0,1,399515, 
0,1,399514, 
0,1,399513, 
0,1,399512, 
0,1,399511, 
0,1,399510, 
0,1,399509, 
0,1,399508, 
0,1,399507, 
0,1,399506, 
0,1,399505, 
0,1,399504, 
0,1,399503, 
0,1,399502, 
0,1,399501, 
0,1,399500, 
0,1,399499, 
0,1,399498, 
0,1,399497, 
0,1,399496, 
0,1,399495, 
0,1,399494, 
0,1,399493, 
0,1,399492, 
0,1,399491, 
0,1,399490, 
0,1,399489, 
0,1,399488, 
0,1,399487, 
0,1,399486, 
0,1,399485, 
0,1,399484, 
0,1,399483, 
0,1,399482, 
0,1,399481, 
0,1,399480, 
0,1,399479, 
0,1,399478, 
0,1,399477, 
0,1,399476, 
0,1,399475, 
0,1,399474, 
0,1,399473, 
0,1,399472, 
0,1,399471, 
0,1,399470, 
0,1,399469, 
0,1,399468, 
0,1,399467, 
0,1,399466, 
0,1,399465, 
0,1,399464, 
0,1,399463, 
0,1,399462, 
0,1,399461, 
0,1,399460, 
0,1,399459, 
0,1,399458, 
0,1,399457, 
0,1,399456, 
0,1,399455, 
0,1,399454, 
0,1,399453, 
0,1,399452, 
0,1,399451, 
0,1,399450, 
0,1,399449, 
0,1,399448, 
0,1,399447, 
0,1,399446, 
0,1,399445, 
0,1,399444, 
0,1,399443, 
0,1,399442, 
0,1,399441, 
0,1,399440, 
0,1,399439, 
0,1,399438, 
0,1,399437, 
0,1,399436, 
0,1,399435, 
0,1,399434, 
0,1,399433, 
0,1,399432, 
0,1,399431, 
0,1,399430, 
0,1,399429, 
0,1,399428, 
0,1,399427, 
0,1,399426, 
0,1,399424, 
0,1,399425, 
0,1,399423, 
0,1,399422, 
0,1,399421, 
0,1,399420, 
0,1,399419, 
0,1,399418, 
0,1,399417, 
0,1,399416, 
0,1,399415, 
0,1,399414, 
0,1,399413, 
0,1,399412, 
0,1,399411, 
0,1,399410, 
0,1,399409, 
0,1,399408, 
0,1,399407, 
0,1,399406, 
0,1,399405, 
0,1,399404, 
0,1,399403, 
0,1,399402, 
0,1,399401, 
0,1,399400, 
0,1,399399, 
0,1,399398, 
0,1,399397, 
0,1,399396, 
0,1,399395, 
0,1,399394, 
0,1,399393, 
0,1,399392, 
0,1,399391, 
0,1,399390, 
0,1,399389, 
0,1,399388, 
0,1,399387, 
0,1,399386, 
0,1,399385, 
0,1,399384, 
0,1,399383, 
0,1,399382, 
0,1,399381, 
0,1,399380, 
0,1,399379, 
0,1,399378, 
0,1,399377, 
0,1,399376, 
0,1,399375, 
0,1,399374, 
0,1,399373, 
0,1,399372, 
0,1,399371, 
0,1,399370, 
0,1,399369, 
0,1,399368, 
0,1,399367, 
0,1,399366, 
0,1,399365, 
0,1,399364, 
0,1,399363, 
0,1,399362, 
0,1,399361, 
0,1,399360, 
0,1,399359, 
0,1,399358, 
0,1,399357, 
